!
!Date: 04/07/2024
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
RLI1	YDR091C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2005-02-17	Dong J, et al. (2004) PMID:15277527
RLI1	YDR091C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2005-04-04	Kispal G, et al. (2005) PMID:15660134
UBC13	YDR092W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-08-06	Ulrich HD and Jentsch S (2000) PMID:10880451
MSH6	YDR097C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
BMH2	YDR099W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
BMH2	YDR099W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2014-12-31	Slubowski CJ, et al. (2014) PMID:25409301
ARX1	YDR101C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2003-05-08	Nissan TA, et al. (2002) PMID:12374754
ARX1	YDR101C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2006-10-20	Hung NJ and Johnson AW (2006) PMID:16648468
STE5	YDR103W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-08-29	van Drogen F, et al. (2001) PMID:11781566
ARP10	YDR106W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-11-27	Harata M, et al. (2000) PMID:11011149
ALT2	YDR111C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PDS1	YDR113C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2009-06-22	Kosugi S, et al. (2009) PMID:19520826
MRX14	YDR115W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
ARO1	YDR127W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SAC6	YDR129C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
FIN1	YDR130C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
MRX16	YDR132C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MRX16	YDR132C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
RUB1	YDR139C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MTQ2	YDR140W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
DOP1	YDR141C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SAN1	YDR143C	located in	GO:0005737	cytoplasm	cellular component		IMP	manually curated	SGD	2010-02-05	Heck JW, et al. (2010) PMID:20080635
SWI5	YDR146C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-07-09	Knapp D, et al. (1996) PMID:8816483
EKI1	YDR147W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GIR2	YDR152W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ENT5	YDR153C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
HOM2	YDR158W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ACL4	YDR161W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ACL4	YDR161W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2020-03-12	Pillet B, et al. (2015) PMID:26447800
NBP2	YDR162C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2004-10-14	Ohkuni K, et al. (2003) PMID:14573466
CDC37	YDR168W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
STB3	YDR169C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
STB3	YDR169C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
STB3	YDR169C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2010-04-19	Liko D, et al. (2010) PMID:20385783
YDR170W-A	YDR170W-A	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
HSP42	YDR171W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
HSP42	YDR171W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
HMO1	YDR174W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2001-12-07	Lu J, et al. (1996) PMID:8969238
ATC1	YDR184C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
SND1	YDR186C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HST4	YDR191W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2015-07-20	Madsen CT, et al. (2015) PMID:26158509
HST4	YDR191W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
VPS64	YDR200C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EBS1	YDR206W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2006-06-08	Ford AS, et al. (2006) PMID:16467471
EBS1	YDR206W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2008-01-13	Luke B, et al. (2007) PMID:17984081
GCD6	YDR211W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
UPC2	YDR213W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
AHA1	YDR214W	located in	GO:0005737	cytoplasm	cellular component		IPI with HSP82	manually curated	SGD	2003-04-16	Panaretou B, et al. (2002) PMID:12504007
AHA1	YDR214W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2022-10-27	Fangaria N, et al. (2022) PMID:36260391
ADR1	YDR216W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
YDR222W	YDR222W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CRF1	YDR223W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2005-01-05	Martin DE, et al. (2004) PMID:15620355
ADK1	YDR226W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2008-09-02	Bandlow W, et al. (1988) PMID:2850178
YDR239C	YDR239C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
VHS1	YDR247W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YDR248C	YDR248C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MET32	YDR253C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HEL2	YDR266C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CIA1	YDR267C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CIA1	YDR267C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
GLO2	YDR272W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2001-01-18	Bito A, et al. (1997) PMID:9261170
NSE3	YDR288W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NSE3	YDR288W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
SSD1	YDR293C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2011-04-15	Jansen JM, et al. (2009) PMID:19962308
SSD1	YDR293C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2001-01-18	Uesono Y, et al. (1997) PMID:9195905
PRO1	YDR300C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CPR5	YDR304C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
HNT2	YDR305C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ASP1	YDR321W	located in	GO:0005737	cytoplasm	cellular component		IC with asparaginase activity	manually curated	SGD	2019-10-04	Marullo P, et al. (2007) PMID:17537182
ASP1	YDR321W	located in	GO:0005737	cytoplasm	cellular component		IC with asparagine catabolic process	manually curated	SGD	2019-10-04	Jones GE (1977) PMID:323221
PEP7	YDR323C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
PEP7	YDR323C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2001-01-18	Webb GC, et al. (1997) PMID:9168472
YSP2	YDR326C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Lam C, et al. (2014) PMID:24390141
SKP1	YDR328C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2003-06-19	Blondel M, et al. (2000) PMID:11080155
UBX5	YDR330W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RQC1	YDR333C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MSN5	YDR335W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2011-03-23	Quan X, et al. (2006) PMID:17020589
SVF1	YDR346C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SVF1	YDR346C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2023-03-14	Limar S, et al. (2023) PMID:36897280
PAL1	YDR348C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
YPS7	YDR349C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TRP4	YDR354W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CNL1	YDR357C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
BCP1	YDR361C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
KEI1	YDR367W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YPR1	YDR368W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YPR1	YDR368W	is active in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2023-02-03	Huh WK, et al. (2003) PMID:14562095
DXO1	YDR370C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CTS2	YDR371W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
VPS74	YDR372C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PHO92	YDR374C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2014-02-19	Kang HJ, et al. (2014) PMID:24206186
ARO10	YDR380W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RVS167	YDR388W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Lam C, et al. (2014) PMID:24390141
YDR391C	YDR391C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SXM1	YDR395W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2010-09-28	Seedorf M and Silver PA (1997) PMID:9238021
HPT1	YDR399W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
URH1	YDR400W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RPB7	YDR404C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2008-03-06	Selitrennik M, et al. (2006) PMID:17056745
ADE8	YDR408C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RRP17	YDR412W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2001-03-01	Rout MP, et al. (2000) PMID:10684247
CAD1	YDR423C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2005-02-24	Bilsland E, et al. (2004) PMID:15341652
CAD1	YDR423C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2012-02-23	Azevedo D, et al. (2007) PMID:17187783
NPL3	YDR432W	located in	GO:0005737	cytoplasm	cellular component		IMP	manually curated	SGD	2002-03-04	Lee MS, et al. (1996) PMID:8675010
APT2	YDR441C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YDR444W	YDR444W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
YDR444W	YDR444W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RPS18A	YDR450W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
TSA2	YDR453C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2005-06-24	Park SG, et al. (2000) PMID:10681558
GUK1	YDR454C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
STP1	YDR463W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2011-04-04	Tumusiime S, et al. (2011) PMID:21127045
RMT2	YDR465C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
RMT2	YDR465C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RMT2	YDR465C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2007-05-24	Olsson I, et al. (2007) PMID:17448464
SNF1	YDR477W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2007-02-09	Sarma NJ, et al. (2007) PMID:17237508
VPS72	YDR485C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
VPS60	YDR486C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
PSP1	YDR505C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SLF1	YDR515W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
EMI2	YDR516C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EMI2	YDR516C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
GRH1	YDR517W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
GRH1	YDR517W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2003-05-07	Norman TC, et al. (1999) PMID:10417390
FPR2	YDR519W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
URC2	YDR520C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SPS1	YDR523C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SPS1	YDR523C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2014-12-31	Slubowski CJ, et al. (2014) PMID:25409301
AGE1	YDR524C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SNA2	YDR525W-A	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RBA50	YDR527W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RBA50	YDR527W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
HLR1	YDR528W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
APA2	YDR530C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CAB1	YDR531W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
CAB1	YDR531W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2023-04-07	Ceccatelli Berti C, et al. (2020) PMID:33396642
FDC1	YDR539W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
IRC4	YDR540C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GIM4	YEL003W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-06-17	Geissler S, et al. (1998) PMID:9463374
VAB2	YEL005C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MIT1	YEL007W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GLC3	YEL011W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
GLC3	YEL011W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UBC8	YEL012W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2005-10-26	Schüle T, et al. (2000) PMID:10811607
EDC3	YEL015W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
EDC3	YEL015W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2014-01-28	Haimovich G, et al. (2013) PMID:23706738
MMS21	YEL019C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PXP1	YEL020C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YEL025C	YEL025C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MCM3	YEL032W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
MCM3	YEL032W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-06-25	Nguyen VQ, et al. (2000) PMID:10704410
MCM3	YEL032W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2017-05-08	Yan H, et al. (1993) PMID:8224843
HYP2	YEL034W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
UTR4	YEL038W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MAK10	YEL053C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HAT2	YEL056W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2001-01-18	Parthun MR, et al. (1996) PMID:8858151
HAT2	YEL056W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2002-07-31	Ruiz-García AB, et al. (1998) PMID:9575221
PCM1	YEL058W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PCM1	YEL058W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
HPA3	YEL066W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
DLD3	YEL071W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
DLD3	YEL071W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2013-09-25	Chelstowska A, et al. (1999) PMID:10509019
PMI40	YER003C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TMA20	YER007C-A	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SEC3	YER008C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
GPA2	YER020W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2022-01-25	Huang S, et al. (2019) PMID:31690628
PRO3	YER023W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2001-01-18	Brandriss MC and Magasanik B (1981) PMID:7009582
YAT2	YER024W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GAL83	YER027C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2007-02-09	Sarma NJ, et al. (2007) PMID:17237508
ZRG8	YER033C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YER034W	YER034W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EDC2	YER035W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EDC2	YER035W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
ARB1	YER036C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PHM8	YER037W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
KRE29	YER038C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YEN1	YER041W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2009-06-22	Kosugi S, et al. (2009) PMID:19520826
MXR1	YER042W	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MXR1	YER042W	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2011-01-03	Kaya A, et al. (2010) PMID:20799725
SAH1	YER043C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SAP1	YER047C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HOM3	YER052C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HMF1	YER057C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2003-04-14	Kim JM, et al. (2001) PMID:11442631
GPP2	YER062C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
VHR2	YER064C	located in	GO:0005737	cytoplasm	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
ICL1	YER065C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2014-10-23	Taylor KM, et al. (1996) PMID:8870676
ICL1	YER065C	located in	GO:0005737	cytoplasm	cellular component		IDA	manually curated	SGD	2014-10-23	Chaves RS, et al. (1997) PMID:9370278
