!
!Date: 01/22/2026
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
YIF1	YNL263C	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		IPI with YOS1	manually curated	SGD	2013-08-07	Heidtman M, et al. (2005) PMID:15659647
VNX1	YNL321W	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Manohar M, et al. (2010) PMID:20578725
ACC1	YNR016C	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Ivessa AS, et al. (1997) PMID:9438137
HRD1	YOL013C	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Bordallo J, et al. (1998) PMID:9437001
HRD1	YOL013C	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Deak PM and Wolf DH (2001) PMID:11139575
IRA2	YOL081W	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Belotti F, et al. (2012) PMID:22575457
ALG8	YOR067C	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		IMP	manually curated	SGD	2013-08-07	Stagljar I, et al. (1994) PMID:8016100
SLP1	YOR154W	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		ISM	manually curated	SGD	2022-08-26	Friederichs JM, et al. (2012) PMID:23275891
SLP1	YOR154W	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		IDA	manually curated	SGD	2022-08-26	Friederichs JM, et al. (2012) PMID:23275891
DGK1	YOR311C	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		IDA	manually curated	SGD	2022-08-26	Kosodo Y, et al. (2001) PMID:11481671
ERI1	YPL096C-A	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Sobering AK, et al. (2003) PMID:12832483
CSM4	YPL200W	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Beilharz T, et al. (2003) PMID:12514182
ALG5	YPL227C	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		IDA	manually curated	SGD	2013-08-07	Stagljar I, et al. (1998) PMID:9560251
ERV2	YPR037C	is active in	GO:0005789	endoplasmic reticulum membrane	cellular component		IDA	manually curated	SGD	2021-05-19	Sevier CS, et al. (2001) PMID:11584268
ERV2	YPR037C	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		IDA	manually curated	SGD	2022-08-26	Sevier CS, et al. (2001) PMID:11584268
MAY24	YPR153W	is active in	GO:0005789	endoplasmic reticulum membrane	cellular component		IDA	manually curated	SGD	2021-08-18	Kurosaka G, et al. (2019) PMID:31797992
KRE6	YPR159W	located in	GO:0005789	endoplasmic reticulum membrane	cellular component		IDA	manually curated	SGD	2022-08-26	Nakamata K, et al. (2007) PMID:17893149
