!
!Date: 01/04/2026
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
ARG82	YDR173C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bercy J, et al. (1987) PMID:3311884
HMO1	YDR174W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
SCC2	YDR180W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
ATC1	YDR184C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Hemenway CS and Heitman J (1999) PMID:10102375
ATC1	YDR184C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
RVB1	YDR190C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rout MP, et al. (2000) PMID:10684247
HST4	YDR191W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2015-07-20	Madsen CT, et al. (2015) PMID:26158509
HST4	YDR191W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
REF2	YDR195W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
REF2	YDR195W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
MSS4	YDR208W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Homma K, et al. (1998) PMID:9624177
YDR210C-D	YDR210C-D	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
YDR210W-B	YDR210W-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
AHA1	YDR214W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2022-10-27	Fangaria N, et al. (2022) PMID:36260391
ADR1	YDR216W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sloan JS, et al. (1999) PMID:10608811
ADR1	YDR216W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2017-05-11	Yifrach E, et al. (2016) PMID:27663510
CRF1	YDR223W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Martin DE, et al. (2004) PMID:15620355
PCF11	YDR228C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
MET32	YDR253C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RMD5	YDR255C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
RKM4	YDR257C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YAP6	YDR259C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Furuchi T, et al. (2001) PMID:11179441
SWM1	YDR260C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Ufano S, et al. (1999) PMID:10022899
YDR261C-D	YDR261C-D	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
YDR261W-B	YDR261W-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
CIA1	YDR267C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Balk J, et al. (2005) PMID:16314508
CIA1	YDR267C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
RNH202	YDR279W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NSE3	YDR288W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NSE3	YDR288W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
HRQ1	YDR291W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SSD1	YDR293C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kurischko C, et al. (2011) PMID:21762218
HDA2	YDR295C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
HDA2	YDR295C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MHR1	YDR296W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Traven A, et al. (2002) PMID:12034822
CFT1	YDR301W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
RSC3	YDR303C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
HNT2	YDR305C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SUM1	YDR310C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Chi MH and Shore D (1996) PMID:8754829
TFB1	YDR311W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
RAD34	YDR314C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
IPK1	YDR315C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	York JD, et al. (1999) PMID:10390371
YDR316W-B	YDR316W-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
PEP7	YDR323C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
SKP1	YDR328C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Blondel M, et al. (2000) PMID:11080155
UBX5	YDR330W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SWR1	YDR334W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
SWR1	YDR334W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MSN5	YDR335W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Alepuz PM, et al. (1999) PMID:10545454
MSN5	YDR335W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Quan X, et al. (2006) PMID:17020589
MSN5	YDR335W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Blondel M, et al. (1999) PMID:10485850
SVF1	YDR346C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TRP4	YDR354W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SPC110	YDR356W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SPC110	YDR356W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2019-07-06	Spang A, et al. (1996) PMID:8886974
BCP1	YDR361C	is active in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2021-03-10	Huh WK, et al. (2003) PMID:14562095
BCP1	YDR361C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ESC2	YDR363W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dhillon N and Kamakaka RT (2000) PMID:11090616
ESF1	YDR365C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YDR365W-B	YDR365W-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
YPR1	YDR368W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
XRS2	YDR369C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Usui T, et al. (1998) PMID:9845372
VPS74	YDR372C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YRA1	YDR381W	is active in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2025-05-02	Strässer K, et al. (2002) PMID:11979277
MUS81	YDR386W	located in	GO:0005634	nucleus	cellular component		IMP	manually curated	SGD	2013-08-07	Interthal H and Heyer WD (2000) PMID:10905349
UBA2	YDR390C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dohmen RJ, et al. (1995) PMID:7629121
IAT4	YDR391C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SPT3	YDR392W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
SXM1	YDR395W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Seedorf M and Silver PA (1997) PMID:9238021
NCB2	YDR397C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-12-13	Spedale G, et al. (2012) PMID:21976730
HPT1	YDR399W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
URH1	YDR400W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RPB7	YDR404C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Selitrennik M, et al. (2006) PMID:17056745
ADE8	YDR408C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SYF1	YDR416W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
RAD30	YDR419W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Chatterjee N, et al. (2013) PMID:23313845
ARO80	YDR421W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ARO80	YDR421W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Lee K and Hahn JS (2013) PMID:23651256
CAD1	YDR423C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Azevedo D, et al. (2007) PMID:17187783
CAD1	YDR423C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bilsland E, et al. (2004) PMID:15341652
RPN9	YDR427W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
NPL3	YDR432W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Xu C and Henry MF (2004) PMID:15572678
NPL3	YDR432W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
NPL3	YDR432W	located in	GO:0005634	nucleus	cellular component		IMP	manually curated	SGD	2013-08-07	Lee MS, et al. (1996) PMID:8675010
NPL3	YDR432W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
NPL3	YDR432W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Wilson SM, et al. (1994) PMID:7962083
LRS4	YDR439W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Smith JS, et al. (1999) PMID:10082585
DOT1	YDR440W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	San-Segundo PA and Roeder GS (2000) PMID:11029058
ECM11	YDR446W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Comino A, et al. (2001) PMID:11678331
PPN1	YDR452W	located in	GO:0005634	nucleus	cellular component		IMP	manually curated	SGD	2013-08-07	Lichko LP, et al. (2006) PMID:16862600
GUK1	YDR454C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TOM1	YDR457W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
STP1	YDR463W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Tumusiime S, et al. (2011) PMID:21127045
STP1	YDR463W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Wang SS, et al. (1992) PMID:1588961
SPP41	YDR464W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SPP41	YDR464W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
RMT2	YDR465C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Olsson I, et al. (2007) PMID:17448464
RMT2	YDR465C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RMT2	YDR465C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
SNF1	YDR477W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sarma NJ, et al. (2007) PMID:17237508
DIG2	YDR480W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Tedford K, et al. (1997) PMID:9094309
VPS72	YDR485C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PUF6	YDR496C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
LCD1	YDR499W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
SMT3	YDR510W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Takahashi Y, et al. (1999) PMID:10364461
SMT3	YDR510W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Johnson ES and Blobel G (1999) PMID:10579719
GRX2	YDR513W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YDR514C	YDR514C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FPR2	YDR519W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
URC2	YDR520C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SPS1	YDR523C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-12-31	Slubowski CJ, et al. (2014) PMID:25409301
SPS1	YDR523C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
APA2	YDR530C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CAB1	YDR531W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
IRC4	YDR540C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YRF1-1	YDR545W	located in	GO:0005634	nucleus	cellular component		IC with telomere maintenance via recombination	manually curated	SGD	2013-08-07	Yamada M, et al. (1998) PMID:9837911
MIT1	YEL007W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GCN4	YEL009C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Pries R, et al. (2004) PMID:14648200
GCN4	YEL009C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Pries R, et al. (2002) PMID:12455686
EDC3	YEL015W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-01-28	Haimovich G, et al. (2013) PMID:23706738
EAF5	YEL018W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EAF5	YEL018W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
MMS21	YEL019C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YEL025C	YEL025C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YEL025C	YEL025C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MCM3	YEL032W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Nguyen VQ, et al. (2000) PMID:10704410
MCM3	YEL032W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2017-05-08	Yan H, et al. (1993) PMID:8224843
UTR4	YEL038W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
IES6	YEL044W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HAT2	YEL056W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Poveda A, et al. (2004) PMID:14761951
HAT2	YEL056W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Ruiz-García AB, et al. (1998) PMID:9575221
PCM1	YEL058W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HPA3	YEL066W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NOP16	YER002W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rout MP, et al. (2000) PMID:10684247
NOP16	YER002W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
PMI40	YER003C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NUG1	YER006W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rout MP, et al. (2000) PMID:10684247
NUG1	YER006W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PRE1	YER012W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Russell SJ, et al. (1999) PMID:10419517
GAL83	YER027C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sarma NJ, et al. (2007) PMID:17237508
GAL83	YER027C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Vincent O, et al. (2001) PMID:11331606
CHZ1	YER030W	is active in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2022-08-29	Huh WK, et al. (2003) PMID:14562095
CHZ1	YER030W	is active in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2022-08-29	Luk E, et al. (2007) PMID:17289584
YER034W	YER034W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EDC2	YER035W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EDC2	YER035W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Neef DW and Thiele DJ (2009) PMID:19682251
EDC2	YER035W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
ARB1	YER036C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dong J, et al. (2005) PMID:16260602
PHM8	YER037W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
KRE29	YER038C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GLN3	YER040W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Beck T and Hall MN (1999) PMID:10604478
GLN3	YER040W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2016-07-14	Antonets KS, et al. (2016) PMID:27293098
YEN1	YER041W	is active in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2022-05-12	Carreira R, et al. (2022) PMID:34928393
YEN1	YER041W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kosugi S, et al. (2009) PMID:19520826
MXR1	YER042W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ACA1	YER045C	located in	GO:0005634	nucleus	cellular component		IC with DNA-binding transcription activator activity, RNA polymerase II-specific	manually curated	SGD	2018-10-20	Garcia-Gimeno MA and Struhl K (2000) PMID:10825197
ACA1	YER045C	located in	GO:0005634	nucleus	cellular component		IC with sequence-specific DNA binding	manually curated	SGD	2018-10-20	Garcia-Gimeno MA and Struhl K (2000) PMID:10825197
CAJ1	YER048C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2020-09-03	Huh WK, et al. (2003) PMID:14562095
TPA1	YER049W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HMF1	YER057C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kim JM, et al. (2001) PMID:11442631
GPP2	YER062C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
THO1	YER063W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
VHR2	YER064C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
VHR2	YER064C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RGI1	YER067W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RNR1	YER070W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
PTP3	YER075C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Maeder CI, et al. (2007) PMID:17952059
ICP55	YER078C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Naamati A, et al. (2009) PMID:19720832
YER079W	YER079W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
DOT6	YER088C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
DOT6	YER088C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PTC2	YER089C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2017-12-16	Young C, et al. (2002) PMID:12477803
PTC2	YER089C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
IES5	YER092W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PUP3	YER094C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SSA4	YER103W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Chughtai ZS, et al. (2001) PMID:11279056
RTT105	YER104W	is active in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2021-12-16	Huh WK, et al. (2003) PMID:14562095
RTT105	YER104W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FLO8	YER109C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Pan X and Heitman J (2002) PMID:12024012
FLO8	YER109C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Liu H, et al. (1996) PMID:8913742
FLO8	YER109C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
KAP123	YER110C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2019-04-26	Rout MP, et al. (2000) PMID:10684247
KAP123	YER110C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Seedorf M and Silver PA (1997) PMID:9238021
LSM4	YER112W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
SLX8	YER116C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
SLX8	YER116C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2016-04-22	Schweiggert J, et al. (2016) PMID:26906737
SLX8	YER116C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Cook CE, et al. (2009) PMID:19270524
RPL23B	YER117W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
YCK3	YER123W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Wang X, et al. (1996) PMID:8816449
